area_Id,Post Office Name,ÊPincode,Districts Name,City Name,State
6023,Pazhayi,Ê680301,Thrissur,Thrissur,Kerala
6024,Pudukad,Ê680301,Thrissur,Thrissur,Kerala
6025,Alagappa Nagar,Ê680302,Thrissur,Thrissur,Kerala
6026,Vattanathara,Ê680302,Thrissur,Thrissur,Kerala
6027,Varandarapplly,Ê680303,Thrissur,Thrissur,Kerala
6028,Velupadam,Ê680303,Thrissur,Thrissur,Kerala
6029,Chimoni Dam,Ê680304,Thrissur,Thrissur,Kerala
6030,Palapilly,Ê680304,Thrissur,Thrissur,Kerala
6031,Nellai-Trichur,Ê680305,Thrissur,Thrissur,Kerala
6032,Konikara,Ê680306,Thrissur,Thrissur,Kerala
6033,Ollur,Ê680306,Thrissur,Thrissur,Kerala
6034,Perincherry,Ê680306,Thrissur,Thrissur,Kerala
6035,Thalore,Ê680306,Thrissur,Thrissur,Kerala
6036,Annallur,Ê680307,Thrissur,Thrissur,Kerala
6037,Chalakudi,Ê680307,Thrissur,Thrissur,Kerala
6038,Kottat,Ê680307,Thrissur,Thrissur,Kerala
6039,Potta,Ê680307,Thrissur,Thrissur,Kerala
6040,Vijayaraghavapuram,Ê680307,Thrissur,Thrissur,Kerala
6041,Kathikutam,Ê680308,Thrissur,Thrissur,Kerala
6042,Koratti,Ê680308,Thrissur,Thrissur,Kerala
6043,Koratti Kizhakkummuri,Ê680308,Thrissur,Thrissur,Kerala
6044,Koratti South,Ê680308,Thrissur,Thrissur,Kerala
6045,Mambra,Ê680308,Thrissur,Thrissur,Kerala
6046,Nalukettu,Ê680308,Thrissur,Thrissur,Kerala
6047,Khanna Nagar Koratty,Ê680309,Thrissur,Thrissur,Kerala
6048,Parappukara,Ê680310,Thrissur,Thrissur,Kerala
6049,Thottippal,Ê680310,Thrissur,Thrissur,Kerala
6050,Thottippal,Ê680310,Thrissur,Thrissur,Kerala
6051,Koovakattukunnu,Ê680311,Thrissur,Thrissur,Kerala
6052,Kunnapilly,Ê680311,Thrissur,Thrissur,Kerala
6053,Melur,Ê680311,Thrissur,Thrissur,Kerala
6054,Chengallur,Ê680312,Thrissur,Thrissur,Kerala
6055,Inchakundu,Ê680312,Thrissur,Thrissur,Kerala
6056,Inchamudi,Ê680312,Thrissur,Thrissur,Kerala
6057,Muppliyam,Ê680312,Thrissur,Thrissur,Kerala
6058,Avinisseri,Ê680313,Thrissur,Thrissur,Kerala
6059,Trikkur,Ê680314,Thrissur,Thrissur,Kerala
6060,Kadukutty Edso,Ê680315,Thrissur,Thrissur,Kerala
6061,Muringur Vadakkummuri Edso,Ê680316,Thrissur,Thrissur,Kerala
6062,Kallur,Ê680317,Thrissur,Thrissur,Kerala
6063,Muttithadi,Ê680317,Thrissur,Thrissur,Kerala
6064,Nandipulam Edso,Ê680319,Thrissur,Thrissur,Kerala
6065,Marathakara,Ê680320,Thrissur,Thrissur,Kerala
6066,Cheruvaloor Edso,Ê680321,Thrissur,Thrissur,Kerala
6067,Anandhapuram Edso,Ê680323,Thrissur,Thrissur,Kerala
6068,Annanad Edso,Ê680324,Thrissur,Thrissur,Kerala
6069,Varakara Edso,Ê680325,Thrissur,Thrissur,Kerala
6070,Chemmanthara,Ê680501,Thrissur,Thrissur,Kerala
6071,Chiranallur,Ê680501,Thrissur,Thrissur,Kerala
6072,Eranallur,Ê680501,Thrissur,Thrissur,Kerala
6073,Kecheri,Ê680501,Thrissur,Thrissur,Kerala
6074,Thalakottukara,Ê680501,Thrissur,Thrissur,Kerala
6075,Choondal,Ê680502,Thrissur,Thrissur,Kerala
6076,Akathiyoor Edso,Ê680503,Thrissur,Thrissur,Kerala
6077,Chowwannur Edso,Ê680503,Thrissur,Thrissur,Kerala
6078,Kunnamkulam,Ê680503,Thrissur,Kunnamkulam,Kerala
6079,Koonamoochi,Ê680504,Ernakulam,Ernakulam,Kerala
6080,Kavida,Ê680505,Thrissur,Thrissur,Kerala
6081,Kottapadi,Ê680505,Thrissur,Thrissur,Kerala
6082,Thamarayoor,Ê680505,Thrissur,Thrissur,Kerala
6083,Blangad,Ê680506,Thrissur,Thrissur,Kerala
6084,Chavakkad,Ê680506,Thrissur,Chavakkad,Kerala
6085,Kuraniyur,Ê680506,Thrissur,Thrissur,Kerala
6086,Muduvattur,Ê680506,Thrissur,Thrissur,Kerala
6087,Perakom,Ê680506,Thrissur,Thrissur,Kerala
6088,Maruthadi,Ê680507,Thrissur,Thrissur,Kerala
6089,Parvarattil,Ê680507,Thrissur,Thrissur,Kerala
6090,Vemmanad,Ê680507,Thrissur,Thrissur,Kerala
6091,Annakara,Ê680508,Thrissur,Thrissur,Kerala
6092,Peruvallur,Ê680508,Thrissur,Thrissur,Kerala
6093,Puvathur,Ê680508,Thrissur,Thrissur,Kerala
6094,Thirunellur,Ê680508,Thrissur,Thrissur,Kerala
6095,Mullasseri,Ê680509,Thrissur,Thrissur,Kerala
6096,Enamakkal,Ê680510,Thrissur,Thrissur,Kerala
6097,Kannoth Venkitangu,Ê680510,Thrissur,Thrissur,Kerala
6098,Venkitangu,Ê680510,Thrissur,Thrissur,Kerala
6099,Chittattukara,Ê680511,Thrissur,Thrissur,Kerala
6100,Elavally,Ê680511,Thrissur,Thrissur,Kerala
6101,Elavally South,Ê680511,Thrissur,Thrissur,Kerala
6102,Kakkasseri,Ê680511,Thrissur,Thrissur,Kerala
6103,Madu,Ê680512,Thrissur,Thrissur,Kerala
6104,Orumanayur,Ê680512,Thrissur,Thrissur,Kerala
6105,Vattekad,Ê680512,Thrissur,Thrissur,Kerala
6106,Toyakavu,Ê680513,Thrissur,Thrissur,Kerala
6107,Kadappuram,Ê680514,Thrissur,Thrissur,Kerala
6108,Thiruvatra,Ê680516,Thrissur,Thrissur,Kerala
6109,Chemmannur,Ê680517,Thrissur,Thrissur,Kerala
6110,Kanippayyur,Ê680517,Thrissur,Thrissur,Kerala
6111,Porkolangad,Ê680517,Thrissur,Thrissur,Kerala
6112,Agalad,Ê680518,Thrissur,Thrissur,Kerala
6113,Mannalamkunnu,Ê680518,Thrissur,Thrissur,Kerala
6114,Akkikavu,Ê680519,Thrissur,Thrissur,Kerala
6115,Karikkad,Ê680519,Thrissur,Thrissur,Kerala
6116,Perumpilavu,Ê680519,Thrissur,Thrissur,Kerala
6117,Thippillisseri,Ê680519,Thrissur,Thrissur,Kerala
6118,Thozhiyur Tolur,Ê680520,Thrissur,Thrissur,Kerala
6119,Arthat,Ê680521,Thrissur,Thrissur,Kerala
6120,Chakkumkandam,Ê680522,Thrissur,Thrissur,Kerala
6121,Paluvai,Ê680522,Thrissur,Paluvai,Kerala
6122,Anjoor Kunnamkulam,Ê680523,Thrissur,Thrissur,Kerala
6123,Chittanjur,Ê680523,Thrissur,Thrissur,Kerala
6124,Kizhur,Ê680523,Thrissur,Thrissur,Kerala
6125,Kunnamkulam City,Ê680523,Thrissur,Thrissur,Kerala
6126,Padoor Chavakkad,Ê680524,Thrissur,Thrissur,Kerala
6127,Choolissery,Ê680541,Thrissur,Thrissur,Kerala
6128,Mundur Trichur,Ê680541,Thrissur,Thrissur,Kerala
6129,Mangad,Ê680542,Thrissur,Thrissur,Kerala
6130,Pazhanji,Ê680542,Thrissur,Thrissur,Kerala
6131,Perumthuruthy,Ê680542,Thrissur,Thrissur,Kerala
6132,Porkulam,Ê680542,Thrissur,Thrissur,Kerala
6133,Kadavallur,Ê680543,Thrissur,Thrissur,Kerala
6134,Korattikara,Ê680543,Thrissur,Thrissur,Kerala
6135,Kattagampala,Ê680544,Thrissur,Thrissur,Kerala
6136,Pengamukku,Ê680544,Thrissur,Thrissur,Kerala
6137,Peramangalam,Ê680545,Thrissur,Thrissur,Kerala
6138,Kaiparamba,Ê680546,Thrissur,Thrissur,Kerala
6139,Avanur Edso,Ê680547,Thrissur,Thrissur,Kerala
6140,Anjur Mundur Edso,Ê680549,Thrissur,Thrissur,Kerala
6141,Chittilappilly,Ê680551,Thrissur,Thrissur,Kerala
6142,Puranattukara,Ê680551,Thrissur,Puranattukara,Kerala
6143,Parappur,Ê680552,Thrissur,Thrissur,Kerala
6144,Pathiyakulangara,Ê680552,Thrissur,Thrissur,Kerala
6145,Ponnore,Ê680552,Thrissur,Thrissur,Kerala
6146,Tholur,Ê680552,Thrissur,Thrissur,Kerala
6147,Amalanagar.,Ê680553,Thrissur,Thrissur,Kerala
6148,Puzhakkal,Ê680553,Thrissur,Thrissur,Kerala
6149,Adat,Ê680554,Thrissur,Thrissur,Kerala
6150,Cherpu,Ê680561,Thrissur,Thrissur,Kerala
6151,Pootharakkal,Ê680561,Thrissur,Thrissur,Kerala
6152,Arattupuzha Urakom,Ê680562,Thrissur,Thrissur,Kerala
6153,Urakam,Ê680562,Thrissur,Thrissur,Kerala
6154,Vallachira,Ê680562,Thrissur,Vallachira,Kerala
6155,Ammadam,Ê680563,Thrissur,Thrissur,Kerala
6156,Kurumpilavu,Ê680564,Thrissur,Thrissur,Kerala
6157,Pazhuvil,Ê680564,Thrissur,Thrissur,Kerala
6158,Pazhuvil West,Ê680564,Thrissur,Thrissur,Kerala
6159,Peringottukara,Ê680565,Thrissur,Thrissur,Kerala
6160,Thirannikavu,Ê680565,Thrissur,Thrissur,Kerala
6161,Nattakam,Ê680566,Thrissur,Thrissur,Kerala
6162,Nattika,Ê680566,Thrissur,Thrissur,Kerala
6163,Chulur,Ê680567,Thrissur,Thrissur,Kerala
6164,Karayamvattom,Ê680567,Thrissur,Thrissur,Kerala
6165,Triprayar,Ê680567,Thrissur,Thrissur,Kerala
6166,Valapad,Ê680567,Thrissur,Thrissur,Kerala
6167,Valapad Beach,Ê680567,Thrissur,Thrissur,Kerala
6168,Kalimbram,Ê680568,Thrissur,Thrissur,Kerala
6169,Edasseri,Ê680569,Thrissur,Thrissur,Kerala
6170,Talikulam,Ê680569,Thrissur,Thrissur,Kerala
6171,Thambankadavu,Ê680569,Thrissur,Thrissur,Kerala
6172,Vadakkumuri,Ê680570,Thrissur,Thrissur,Kerala
6173,Chazhur,Ê680571,Thrissur,Thrissur,Kerala
6174,Kilakkummuri,Ê680571,Thrissur,Thrissur,Kerala
6175,Nattika Beach Edso,Ê680572,Thrissur,Thrissur,Kerala
6176,Cherpu Pandinjattummuri,Ê680573,Thrissur,Thrissur,Kerala
6177,Kodannur,Ê680574,Thrissur,Thrissur,Kerala
6178,Paralam,Ê680575,Thrissur,Thrissur,Kerala
6179,Chottupara,Ê680581,Thrissur,Thrissur,Kerala
6180,Minalur,Ê680581,Thrissur,Thrissur,Kerala
6181,Mulagunnathucavu,Ê680581,Thrissur,Thrissur,Kerala
6182,Peringandur Edso,Ê680581,Thrissur,Thrissur,Kerala
6183,Poomala,Ê680581,Thrissur,Thrissur,Kerala
6184,Pottore,Ê680581,Thrissur,Pottore,Kerala
6185,Thangallu,Ê680581,Thrissur,Thrissur,Kerala
6186,Vadakancherry,Ê680582,Thrissur,Thrissur,Kerala
6187,Irunilamcode,Ê680583,Thrissur,Thrissur,Kerala
6188,Mullurkara,Ê680583,Thrissur,Thrissur,Kerala
6189,Katungode,Ê680584,Thrissur,Thrissur,Kerala
6190,Kottapuram Vadakancherry,Ê680584,Thrissur,Thrissur,Kerala
6191,Kuttancherry,Ê680584,Thrissur,Thrissur,Kerala
6192,Nelluvaya,Ê680584,Thrissur,Thrissur,Kerala
6193,Thayyur,Ê680584,Thrissur,Thrissur,Kerala
6194,Vellarakad,Ê680584,Thrissur,Thrissur,Kerala
6195,Kumarapanal,Ê680585,Thrissur,Thrissur,Kerala
6196,Pulakkad,Ê680585,Thrissur,Thrissur,Kerala
6197,Tali,Ê680585,Thrissur,Thrissur,Kerala
6198,Varavur,Ê680585,Thrissur,Thrissur,Kerala
6199,Chelakara,Ê680586,Thrissur,Thrissur,Kerala
6200,Elanad,Ê680586,Thrissur,Thrissur,Kerala
6201,Kaliya Rode,Ê680586,Thrissur,Thrissur,Kerala
6202,Kurumala,Ê680586,Thrissur,Thrissur,Kerala
6203,Pangarapally,Ê680586,Thrissur,Thrissur,Kerala
6204,Pulacode,Ê680586,Thrissur,Thrissur,Kerala
6205,Thozhupadam,Ê680586,Thrissur,Thrissur,Kerala
6206,Venganallur,Ê680586,Thrissur,Thrissur,Kerala
6207,Chelakode,Ê680587,Thrissur,Thrissur,Kerala
6208,Kallepadam,Ê680587,Thrissur,Thrissur,Kerala
6209,Kumbalakode,Ê680587,Thrissur,Thrissur,Kerala
6210,Pazhayannur,Ê680587,Thrissur,Thrissur,Kerala
6211,Vadakethara,Ê680587,Thrissur,Thrissur,Kerala
6212,Vennur,Ê680587,Thrissur,Thrissur,Kerala
6213,Malavattom,Ê680588,Thrissur,Thrissur,Kerala
6214,Malesamangalam,Ê680588,Thrissur,Thrissur,Kerala
6215,Pampady East,Ê680588,Thrissur,Thrissur,Kerala
6216,Pattiparamba,Ê680588,Thrissur,Thrissur,Kerala
6217,Thiruvilwamala,Ê680588,Thrissur,Thrissur,Kerala
6218,Enkakad,Ê680589,Thrissur,Thrissur,Kerala
6219,Karumathara Enkakad,Ê680589,Thrissur,Thrissur,Kerala
6220,Manalithara,Ê680589,Thrissur,Thrissur,Kerala
6221,Vazhani,Ê680589,Thrissur,Thrissur,Kerala
6222,Kanhirakode,Ê680590,Thrissur,Thrissur,Kerala
6223,Kumaranallur Tcr,Ê680590,Thrissur,Thrissur,Kerala
6224,Kundannur,Ê680590,Thrissur,Thrissur,Kerala
6225,Killimangalam,Ê680591,Thrissur,Thrissur,Kerala
6226,Attur,Ê680592,Thrissur,Thrissur,Kerala
6227,Arangottukara Edso,Ê680593,Thrissur,Thrissur,Kerala
6228,Kaniyarkode,Ê680594,Thrissur,Thrissur,Kerala
6229,Kutthanpalli,Ê680594,Thrissur,Thrissur,Kerala
6230,Mundathicode Edso,Ê680595,Thrissur,Thrissur,Kerala
6231,Velappaya,Ê680596,Thrissur,Thrissur,Kerala
6232,Pampady West Edso,Ê680597,Thrissur,Thrissur,Kerala
6233,Kiralur,Ê680601,Thrissur,Thrissur,Kerala
6234,Kurumal,Ê680601,Thrissur,Thrissur,Kerala
6235,Vellattanjoor,Ê680601,Thrissur,Thrissur,Kerala
6236,Velur Bazar,Ê680601,Thrissur,Thrissur,Kerala
6237,Velur Tcr,Ê680601,Thrissur,Thrissur,Kerala
6238,Mattom,Ê680602,Thrissur,Thrissur,Kerala
6239,Nambazhikad,Ê680602,Thrissur,Thrissur,Kerala
6240,Vaka,Ê680602,Thrissur,Thrissur,Kerala
6241,Alurmattom Edso,Ê680603,Thrissur,Thrissur,Kerala
6242,Chiramanganad,Ê680604,Thrissur,Thrissur,Kerala
6243,Maruthancode,Ê680604,Thrissur,Thrissur,Kerala
6244,Thekkumkara,Ê680608,Thrissur,Thrissur,Kerala
6245,Thichur Edso,Ê680609,Thrissur,Thrissur,Kerala
6246,Thonnurkara Edso,Ê680610,Thrissur,Thrissur,Kerala
6247,Elthuruth,Ê680611,Thrissur,Thrissur,Kerala
6248,Kanjany,Ê680612,Thrissur,Thrissur,Kerala
6249,Kandasankadavu,Ê680613,Thrissur,Thrissur,Kerala
6250,Naduvilkara,Ê680614,Thrissur,Thrissur,Kerala
6251,Vatanapally,Ê680614,Thrissur,Thrissur,Kerala
6252,Vatanapally Beach,Ê680614,Thrissur,Thrissur,Kerala
6253,Engandiyoor,Ê680615,Thrissur,Thrissur,Kerala
6254,Kundaliyur,Ê680616,Thrissur,Thrissur,Kerala
6255,Manalur,Ê680617,Thrissur,Thrissur,Kerala
6256,Aranattukara,Ê680618,Thrissur,Thrissur,Kerala
6257,Trithallur,Ê680619,Thrissur,Thrissur,Kerala
6258,Trithallur West,Ê680619,Thrissur,Thrissur,Kerala
6259,Arimpur,Ê680620,Thrissur,Thrissur,Kerala
6260,Chettupuzha,Ê680621,Thrissur,Thrissur,Kerala
6261,Mundathicode West P.O,Ê680623,Thrissur,Thrissur,Kerala
6262,Panangauttakara,Ê680623,Thrissur,Thrissur,Kerala
6263,Parlikad,Ê680623,Thrissur,Thrissur,Kerala
6264,Puthuruthy,Ê680623,Thrissur,Thrissur,Kerala
6265,Vadakancherry R.S,Ê680623,Thrissur,Thrissur,Kerala
6266,Vyasagiri,Ê680623,Thrissur,Thrissur,Kerala
6267,Kattilapoovam,Ê680631,Thrissur,Thrissur,Kerala
6268,Kundukad,Ê680631,Thrissur,Thrissur,Kerala
6269,Ramavarmapuram,Ê680631,Thrissur,Thrissur,Kerala
6270,Alapad,Ê680641,Thrissur,Thrissur,Kerala
6271,Anthikad,Ê680641,Thrissur,Thrissur,Kerala
6272,Puthenpeediaka,Ê680642,Thrissur,Thrissur,Kerala
6273,Madakkathara,Ê680651,Thrissur,Thrissur,Kerala
6274,Mannuthi,Ê680651,Thrissur,Thrissur,Kerala
6275,Chuvannamannu,Ê680652,Thrissur,Thrissur,Kerala
6276,Kannara,Ê680652,Thrissur,Thrissur,Kerala
6277,Koottala,Ê680652,Thrissur,Thrissur,Kerala
6278,Pattikad,Ê680652,Thrissur,Thrissur,Kerala
6279,Poovanchira,Ê680652,Thrissur,Thrissur,Kerala
6280,Vaniyampara,Ê680652,Thrissur,Thrissur,Kerala
6281,Chennayapara,Ê680653,Thrissur,Thrissur,Kerala
6282,Peechi,Ê680653,Thrissur,Thrissur,Kerala
6283,Vellanikara,Ê680654,Thrissur,Thrissur,Kerala
6284,Ollukara,Ê680655,Thrissur,Thrissur,Kerala
6285,Ollur Thaikkattusseri,Ê680655,Thrissur,Thrissur,Kerala
6286,Kerala Agri University,Ê680656,Thrissur,Thrissur,Kerala
6287,Kerala Agri University,Ê680656,Thrissur,Thrissur,Kerala
6288,Nadavaramba,Ê680661,Thrissur,Thrissur,Kerala
6289,Thumbur,Ê680662,Thrissur,Thrissur,Kerala
6290,Vellangallur,Ê680662,Thrissur,Thrissur,Kerala
6291,Pullut,Ê680663,Thrissur,Thrissur,Kerala
6292,Pullut North,Ê680663,Thrissur,Thrissur,Kerala
6293,Kodungallur,Ê680664,Thrissur,Kodungallur,Kerala
6294,Thiruvanchikulam,Ê680664,Thrissur,Thrissur,Kerala
6295,Panangad,Ê680665,Thrissur,Thrissur,Kerala
6296,Azhikode Jetty,Ê680666,Thrissur,Thrissur,Kerala
6297,Madavana,Ê680666,Thrissur,Thrissur,Kerala
6298,Anapuzha,Ê680667,Thrissur,Thrissur,Kerala
6299,Kottapuram Kdglr,Ê680667,Thrissur,Thrissur,Kerala
6300,Thurithipuram,Ê680667,Thrissur,Thrissur,Kerala
6301,Kothaparamba,Ê680668,Thrissur,Thrissur,Kerala
6302,Santhipuram,Ê680668,Thrissur,Thrissur,Kerala
6303,Kandankulam,Ê680669,Thrissur,Thrissur,Kerala
6304,Methala,Ê680669,Thrissur,Thrissur,Kerala
6305,Karupadanna,Ê680670,Thrissur,Thrissur,Kerala
6306,Edavilangu,Ê680671,Thrissur,Thrissur,Kerala
6307,Kara,Ê680671,Thrissur,Thrissur,Kerala
6308,Padinjare Vemballur,Ê680671,Thrissur,Thrissur,Kerala
6309,Kottanallur,Ê680672,Thrissur,Thrissur,Kerala
6310,Azhikode Trichur Edso,Ê680673,Thrissur,Thrissur,Kerala
6311,Chalingad,Ê680681,Thrissur,Thrissur,Kerala
6312,Kaippamangalam Beach,Ê680681,Thrissur,Thrissur,Kerala
6313,Kaippamanglam,Ê680681,Thrissur,Thrissur,Kerala
6314,Koorikuzhy,Ê680681,Thrissur,Thrissur,Kerala
6315,Kannikulangara,Ê680682,Thrissur,Thrissur,Kerala
6316,Puthenchira,Ê680682,Thrissur,Thrissur,Kerala
6317,Puthenchira-Kizhakkumuni,Ê680682,Thrissur,Thrissur,Kerala
6318,Puthenchira-Thekkumuri B.,Ê680682,Thrissur,Thrissur,Kerala
6319,Alur.,Ê680683,Thrissur,Thrissur,Kerala
6320,Avittathur,Ê680683,Thrissur,Thrissur,Kerala
6321,Kaduppassery South,Ê680683,Thrissur,Thrissur,Kerala
6322,Kallettumkara,Ê680683,Thrissur,Thrissur,Kerala
6323,Karur,Ê680683,Thrissur,Thrissur,Kerala
6324,Kuzhikattusseri,Ê680683,Thrissur,Thrissur,Kerala
6325,Pullur,Ê680683,Thrissur,Thrissur,Kerala
6326,Vellanchira,Ê680683,Thrissur,Thrissur,Kerala
6327,Chembuchira,Ê680684,Thrissur,Thrissur,Kerala
6328,Kodakara,Ê680684,Thrissur,Thrissur,Kerala
6329,Manakulangara,Ê680684,Thrissur,Thrissur,Kerala
6330,Mattathurkunnu,Ê680684,Thrissur,Thrissur,Kerala
6331,Mathilakam,Ê680685,Thrissur,Thrissur,Kerala
6332,Chakkarapadam,Ê680686,Thrissur,Thrissur,Kerala
6333,Perinjanam,Ê680686,Thrissur,Thrissur,Kerala
6334,Perinjanam West,Ê680686,Thrissur,Thrissur,Kerala
6335,Perinjanam West,Ê680686,Thrissur,Thrissur,Kerala
6336,Chamakkala,Ê680687,Thrissur,Thrissur,Kerala
6337,Chentrappinni,Ê680687,Thrissur,Thrissur,Kerala
6338,Chentrappinni East,Ê680687,Thrissur,Thrissur,Kerala
6339,Kannampullipuram,Ê680687,Thrissur,Thrissur,Kerala
6340,Aripalam,Ê680688,Thrissur,Thrissur,Kerala
6341,Kanakamala,Ê680689,Thrissur,Thrissur,Kerala
6342,Perambra Tcr,Ê680689,Thrissur,Thrissur,Kerala
6343,Koolimuttam,Ê680691,Thrissur,Thrissur,Kerala
6344,Mattathur Trichur Edso,Ê680692,Thrissur,Thrissur,Kerala
6345,Vellikulangara Edso,Ê680693,Thrissur,Thrissur,Kerala
6346,Muriyad Edso,Ê680694,Thrissur,Thrissur,Kerala
6347,Padiyam,Ê680695,Thrissur,Thrissur,Kerala
6348,Padiyur Edso,Ê680695,Thrissur,Thrissur,Kerala
6349,Kaduppasserry Edso,Ê680698,Thrissur,Thrissur,Kerala
6350,Chokkana,Ê680699,Thrissur,Thrissur,Kerala
6351,Murikkungal,Ê680699,Thrissur,Thrissur,Kerala
6352,Pady,Ê680699,Thrissur,Thrissur,Kerala
6353,Thanisserry,Ê680701,Thrissur,Thrissur,Kerala
6354,Vellani,Ê680701,Thrissur,Thrissur,Kerala
6355,Karanchira,Ê680702,Thrissur,Thrissur,Kerala
6356,Kattoor,Ê680702,Thrissur,Thrissur,Kerala
6357,Ponjanam,Ê680702,Thrissur,Thrissur,Kerala
6358,Ponjanam,Ê680702,Thrissur,Thrissur,Kerala
6359,Edathuruthi,Ê680703,Thrissur,Thrissur,Kerala
6360,Kizhupillikkara Edso,Ê680704,Thrissur,Thrissur,Kerala
6361,Karalam,Ê680711,Thrissur,Thrissur,Kerala
6362,Karuvannur,Ê680711,Thrissur,Thrissur,Kerala
6363,Murkanad,Ê680711,Thrissur,Thrissur,Kerala
6364,Madayikkonam,Ê680712,Thrissur,Thrissur,Kerala
6365,Chattikulam,Ê680721,Thrissur,Thrissur,Kerala
6366,Chayippankuzhi,Ê680721,Thrissur,Thrissur,Kerala
6367,Elinjipra,Ê680721,Thrissur,Thrissur,Kerala
6368,Kanjirapilly Trichur,Ê680721,Thrissur,Thrissur,Kerala
6369,Konnakuzhy,Ê680721,Thrissur,Thrissur,Kerala
6370,Kuttichira,Ê680721,Thrissur,Thrissur,Kerala
6371,Kuttikkad,Ê680721,Thrissur,Thrissur,Kerala
6372,Mothirakanni,Ê680721,Thrissur,Thrissur,Kerala
6373,Pariyaram Trichur,Ê680721,Thrissur,Thrissur,Kerala
6374,Poringalkuthu,Ê680721,Thrissur,Thrissur,Kerala
6375,Vettilapara,Ê680721,Thrissur,Thrissur,Kerala
6376,Ambalapara Tcr,Ê680723,Thrissur,Thrissur,Kerala
6377,Malakkappara,Ê680724,Kottayam,Kottayam,Kerala
6378,Kodasseri Edso,Ê680725,Thrissur,Thrissur,Kerala
6379,Ashtamichira,Ê680731,Thrissur,Thrissur,Kerala
6380,Kottamuri,Ê680732,Thrissur,Thrissur,Kerala
6381,Mala Thrisur,Ê680732,Thrissur,Thrissur,Kerala
6382,Pallipuram Trichur,Ê680732,Thrissur,Thrissur,Kerala
6383,Krishnagiri,Ê680733,Thrissur,Thrissur,Kerala
6384,Madathumpady,Ê680733,Thrissur,Thrissur,Kerala
6385,Poopathy,Ê680733,Thrissur,Thrissur,Kerala
6386,Poyya,Ê680733,Thrissur,Thrissur,Kerala
6387,Iranikulam,Ê680734,Thrissur,Thrissur,Kerala
6388,Kuzhur,Ê680734,Thrissur,Thrissur,Kerala
6389,Kuruvilassery Edso,Ê680735,Thrissur,Thrissur,Kerala
6390,Vadama Edso,Ê680736,Thrissur,Thrissur,Kerala
6391,Alathur Trichur,Ê680741,Thrissur,Thrissur,Kerala
6392,Annamanada,Ê680741,Thrissur,Thrissur,Kerala
6393,Palayamparambu,Ê680741,Thrissur,Thrissur,Kerala
6394,Poovathusseri,Ê680741,Thrissur,Thrissur,Kerala
6395,Asarikad,Ê680751,Thrissur,Thrissur,Kerala
6396,Ayyappankavu,Ê680751,Thrissur,Thrissur,Kerala
6397,Mulayam,Ê680751,Thrissur,Thrissur,Kerala
6398,Nadathara,Ê680751,Thrissur,Nadathara,Kerala
6399,Kozhukully,Ê680752,Thrissur,Thrissur,Kerala
6400,Athani Trichur Edso,Ê680771,Thrissur,Thrissur,Kerala
6401,Kochi,Ê682001,Ernakulam,Kochi,Kerala
6402,Mattancheri,Ê682002,Ernakulam,Ernakulam,Kerala
6403,Nazareth,Ê682002,Ernakulam,Ernakulam,Kerala
6404,Kochi Naval Base,Ê682004,Ernakulam,Ernakulam,Kerala
6405,Palluruthy,Ê682005,Ernakulam,Ernakulam,Kerala
6406,Palluruthy Industrial Estate,Ê682006,Ernakulam,Ernakulam,Kerala
6407,Kumbalanghi,Ê682007,Ernakulam,Ernakulam,Kerala
6408,Kumbalanghi South,Ê682007,Ernakulam,Ernakulam,Kerala
6409,Andikadavu.,Ê682008,Ernakulam,Ernakulam,Kerala
6410,Chellanam,Ê682008,Ernakulam,Ernakulam,Kerala
6411,Kannamali,Ê682008,Ernakulam,Ernakulam,Kerala
6412,Sotuh Chellanam,Ê682008,Ernakulam,Ernakulam,Kerala
6413,North End,Ê682009,Ernakulam,Ernakulam,Kerala
6414,Banerji Road,Ê682011,Ernakulam,Ernakulam,Kerala
6415,Ekm Hindi Prachar Sabha,Ê682011,Ernakulam,Ernakulam,Kerala
6416,Ernakulam Bazar,Ê682011,Ernakulam,Ernakulam,Kerala
6417,Ernakulam High Court,Ê682011,Ernakulam,Ernakulam,Kerala
6418,Pachalam,Ê682012,Ernakulam,Ernakulam,Kerala
6419,Thevara,Ê682013,Ernakulam,Ernakulam,Kerala
6420,Tatapuram,Ê682014,Ernakulam,Ernakulam,Kerala
6421,Perumannur,Ê682015,Ernakulam,Ernakulam,Kerala
6422,Kochi M G Road,Ê682016,Ernakulam,Ernakulam,Kerala
6423,Kaloor,Ê682017,Ernakulam,Ernakulam,Kerala
6424,Vythila,Ê682019,Ernakulam,Ernakulam,Kerala
6425,Kadavanthara,Ê682020,Ernakulam,Ernakulam,Kerala
6426,Bharatha Matha College,Ê682021,Ernakulam,Ernakulam,Kerala
6427,Thengode,Ê682021,Ernakulam,Ernakulam,Kerala
6428,Vadakode,Ê682021,Ernakulam,Ernakulam,Kerala
6429,Vadakode-Kailas Col,Ê682021,Ernakulam,Ernakulam,Kerala
6430,Kochi University,Ê682022,Ernakulam,Ernakulam,Kerala
6431,Vaduthala,Ê682023,Ernakulam,Ernakulam,Kerala
6432,Edapally,Ê682024,Ernakulam,Ernakulam,Kerala
6433,Edapally North,Ê682024,Ernakulam,Ernakulam,Kerala
6434,Palarivattom,Ê682025,Ernakulam,Ernakulam,Kerala
6435,Elamakkara,Ê682026,Ernakulam,Ernakulam,Kerala
